Timestamp,Plate_Number,Access_Status
2025-11-11 16:07:01,433{,DENIED
2025-11-11 16:07:01,02504423{,DENIED
2025-11-11 16:07:01,43{3,DENIED
2025-11-11 16:07:01,025433{,DENIED
2025-11-11 16:07:01,43{2,DENIED
2025-11-11 16:07:02,02548{2,DENIED
2025-11-11 16:07:02,0250406.5943{2,DENIED
2025-11-11 16:07:02,8{3,DENIED
2025-11-11 16:07:02,06.593{3,DENIED
2025-11-11 16:07:02,06.59PMSX1,DENIED
2025-11-11 16:07:02,06.593{1,DENIED
2025-11-11 16:07:02,423{,DENIED
2025-11-11 16:07:03,43{3,DENIED
2025-11-11 16:07:03,8{1,DENIED
2025-11-11 16:07:03,3{1,DENIED
2025-11-11 16:07:03,43{2,DENIED
2025-11-11 16:07:03,3{1,DENIED
2025-11-11 16:07:03,433{,DENIED
2025-11-11 16:07:03,4,DENIED
2025-11-11 16:07:04,00PM3&3,DENIED
2025-11-11 16:07:04,21BHAA0001,DENIED
2025-11-11 16:07:04,NHQ0UIAA,DENIED
2025-11-11 16:07:04,21BH0001AA,GRANTED
2025-11-11 16:07:04,21BH0O01AA,DENIED
2025-11-11 16:07:04,5L,DENIED
2025-11-11 16:07:05,ZBL,DENIED
2025-11-11 16:07:05,21BHO001AA,DENIED
2025-11-11 16:07:05,21BHOQ01AA,DENIED
2025-11-11 16:07:05,MBHOOIAA,DENIED
2025-11-11 16:07:05,M8H(IAA,DENIED
2025-11-11 16:07:05,21BHO0O1AA,DENIED
2025-11-11 16:07:05,MBHO0UTAA,DENIED
2025-11-11 16:07:06,21BHOQ01AA,DENIED
2025-11-11 16:07:06,21BH0001AA,GRANTED
2025-11-11 16:07:06,21BH0001AA,GRANTED
2025-11-11 16:07:07,AAMAA,DENIED
2025-11-11 16:07:07,:A,DENIED
2025-11-11 16:07:10,~NOV202507PL,DENIED
2025-11-11 16:07:10,NOV-2025040707PLL'0,DENIED
2025-11-11 16:07:10,~HOUE2025040707PNN10|II,DENIED
2025-11-11 16:07:10,NOV-202504.0707PI04LA^1(|,DENIED
2025-11-11 16:07:10,DROIDCAMFEED,DENIED
2025-11-11 16:07:10,0,DENIED
2025-11-11 16:07:10,A61111ON01=,DENIED
2025-11-11 16:07:11,DEOA61210O1_,DENIED
2025-11-11 16:07:11,VJ,DENIED
2025-11-11 16:07:11,V,DENIED
2025-11-11 16:07:11,1(UU|EM,DENIED
2025-11-11 16:07:11,AA8H2110001=,DENIED
2025-11-11 16:07:12,AI(1=WH,DENIED
2025-11-11 16:07:12,A64IMIE,DENIED
2025-11-11 16:07:12,478'ME,DENIED
2025-11-11 16:07:12,"3""",DENIED
2025-11-11 16:07:12,AA8H2110001F,DENIED
2025-11-11 16:07:13,"4AX""",DENIED
2025-11-11 16:07:14,AAEH2010001_,DENIED
2025-11-11 16:07:14,N1I|(WU|,DENIED
2025-11-11 16:07:15,6P6T_,DENIED
2025-11-11 16:07:15,AAE411IOM1,DENIED
2025-11-11 16:07:15,I0,DENIED
2025-11-11 16:07:15,DIAMDEOFEED,DENIED
2025-11-11 16:07:15,A19RIM_,DENIED
2025-11-11 16:07:15,A8H2110001_,DENIED
2025-11-11 16:07:16,FEEDNOV-2U2SAA8H'21CAMDEO10001_,DENIED
2025-11-11 16:07:16,"AFAH10001,",DENIED
2025-11-11 16:07:16,FEEDNOV202SAFAHTOOO1_DENIEDAFAHDCAWDEO10001_,DENIED
2025-11-11 16:07:17,443S,DENIED
2025-11-11 16:07:17,JRO1DCAMDEOFEEDNOV20254435DENIED41.,DENIED
2025-11-11 16:07:17,AA16(W0Q0|,DENIED
2025-11-11 16:07:17,JCAMAA16(WOQODENIEDAA26QW!10|=,DENIED
2025-11-11 16:07:17,%WH,DENIED
2025-11-11 16:07:18,AA21BH10001,DENIED
2025-11-11 16:07:24,DROIDCAMFEED,DENIED
2025-11-11 16:07:31,7FAA,DENIED
2025-11-11 16:07:31,B7A,DENIED
2025-11-11 16:07:31,BZADENIEDB701N1,DENIED
2025-11-11 16:07:32,2BH0UO4,DENIED
2025-11-11 16:07:33,CUCJ,DENIED
2025-11-11 16:07:33,OV~20250407.31,DENIED
2025-11-11 16:07:34,FEEDNOV-20250407.314,DENIED
2025-11-11 16:07:34,FEED202504.07.31NOV,DENIED
2025-11-11 16:07:34,NOV20250407.32PMT,DENIED
2025-11-11 16:07:34,ROIDCAMFEEDNOV20250407.32PM,DENIED
2025-11-11 16:07:35,417,DENIED
2025-11-11 16:07:35,31,DENIED
2025-11-11 16:07:36,1,DENIED
2025-11-11 16:07:36,1L,DENIED
2025-11-11 16:07:36,862,DENIED
2025-11-11 16:07:40,1,DENIED
2025-11-11 16:07:41,12,DENIED
2025-11-11 16:07:41,4,DENIED
2025-11-11 16:07:42,1,DENIED
2025-11-11 16:07:42,1,DENIED
2025-11-11 16:07:44,7160,DENIED
2025-11-11 16:07:45,A,DENIED
2025-11-11 16:07:45,771[,DENIED
2025-11-11 16:07:45,NOV20250407.42NIED71CRI(,DENIED
2025-11-11 16:07:45,7154O,DENIED
2025-11-11 16:07:45,"7154OA""",DENIED
2025-11-11 16:07:45,715#QA#,DENIED
2025-11-11 16:07:46,A,DENIED
2025-11-11 16:07:46,724S4O,DENIED
2025-11-11 16:07:46,"""2",DENIED
2025-11-11 16:07:46,314F,DENIED
2025-11-11 16:07:46,2',DENIED
2025-11-11 16:07:46,7|,DENIED
2025-11-11 16:07:47,21€,DENIED
2025-11-11 16:07:48,MEH,DENIED
2025-11-11 16:07:48,21BH,DENIED
2025-11-11 16:07:49,4BH,DENIED
2025-11-11 16:07:49,MBH,DENIED
2025-11-11 16:07:49,AAMQH(W,DENIED
2025-11-11 16:07:49,MQM,DENIED
2025-11-11 16:07:49,21BH,DENIED
2025-11-11 16:07:49,MBH,DENIED
2025-11-11 16:07:49,O,DENIED
2025-11-11 16:07:50,21BH,DENIED
2025-11-11 16:07:50,AA21BH0001,DENIED
2025-11-11 16:07:51,21BHAA0001,DENIED
2025-11-11 16:07:57,JLAM,DENIED
2025-11-11 16:07:57,X,DENIED
2025-11-11 16:07:57,ICAMDEOFEEDNOV-20250407:55,DENIED
2025-11-11 16:07:57,FEEDNOV20250407.55PM,DENIED
2025-11-11 16:07:58,FEED202507:554,DENIED
2025-11-11 16:07:58,Y,DENIED
2025-11-11 16:07:58,DROIDCAMFEED~HOY,DENIED
2025-11-11 16:07:58,Y,DENIED
2025-11-11 16:07:58,JROIDCAMFEED~NOV-202507.55PMYE3,DENIED
2025-11-11 16:07:58,Y,DENIED
2025-11-11 16:07:58,DROIDCAMFEED,DENIED
2025-11-11 16:07:59,~,DENIED
2025-11-11 16:07:59,~,DENIED
2025-11-11 16:07:59,JROIDCAMFEED202507.55PIYNOV3,DENIED
2025-11-11 16:08:00,>,DENIED
2025-11-11 16:08:00,Y,DENIED
2025-11-11 16:08:00,NOV-2M2SCAM43,DENIED
2025-11-11 16:08:00,Y,DENIED
2025-11-11 16:08:00,DCAMFEED<,DENIED
2025-11-11 16:08:01,NOV-2U2SCAM43,DENIED
2025-11-11 16:08:01,202SSCAM43,DENIED
2025-11-11 16:08:01,JNLDEOFEEDODCAR<3,DENIED
2025-11-11 16:08:01,Y`,DENIED
2025-11-11 16:08:02,NOV202SOCAM43,DENIED
2025-11-11 16:08:52,DROIDCAMFEED~NOV-20250408.52,DENIED
2025-11-11 16:08:52,DROIDCAMFEEDNOV-20250408.52PM,DENIED
2025-11-11 16:08:52,DROIDCAMFEEDNOV-20250408.52,DENIED
2025-11-11 16:08:53,DROIDCAMFEEDNOV-20250408.52PM,DENIED
2025-11-11 16:08:53,JCAMCUCS,DENIED
2025-11-11 16:08:53,UROIDLAMFEEDNOV-2U2S,DENIED
2025-11-11 16:08:53,DEOFEEDNOV202SJCAR,DENIED
2025-11-11 16:08:53,DROIDCAMFEEDNOV-20250408.52,DENIED
2025-11-11 16:08:54,DROIDCAMFEEDNOV-20250408.52,DENIED
2025-11-11 16:08:54,DROIDCAMFEEDNOV-20250408.52,DENIED
2025-11-11 16:08:54,DROIDCAMFEEDNOV-20250408.52PM,DENIED
2025-11-11 16:08:54,DROIDCAMFEED20250408.52,DENIED
2025-11-11 16:08:54,DROIDCAMFEEDNOV20250408.52PM,DENIED
2025-11-11 16:08:55,DROIDCAMFEEDNOV-20250408.52PM,DENIED
2025-11-11 16:08:55,DROIDCAMFEEDNOV20250408.52PM,DENIED
2025-11-11 16:08:55,DROIDCAMFEEDNOV-20250408.52PM,DENIED
2025-11-11 16:08:55,URODCAMFEEDNOV-2U2S08.53,DENIED
2025-11-11 16:08:55,JRODEOFEEDNOV202SCAM,DENIED
2025-11-11 16:08:55,DEOFEEDNOV202SCAM,DENIED
2025-11-11 16:08:56,DCAMDEOFEEDNOV-202553PM18H(AA0001E,DENIED
2025-11-11 16:08:56,BHAA(00017,DENIED
2025-11-11 16:08:56,DCAMDEOFEEDNOV-202553PM7BHAA0001F,DENIED
2025-11-11 16:08:56,DCAMDEOFEED~NOV-2U2S08.537B1100074,DENIED
2025-11-11 16:08:57,DROIDCAMFEEDNOV20250408.537B1HIO,DENIED
2025-11-11 16:08:57,DROIDCAMFEEDNOV20250408.53PM44BRLI,DENIED
2025-11-11 16:08:57,DROIDCAMFEED~NOV-20250408.53PM,DENIED
2025-11-11 16:08:57,DEO202S,DENIED
2025-11-11 16:08:57,DRODIAMFEED2UZS08.53DEO,DENIED
2025-11-11 16:08:57,UROCAMFEEDCNOT2U2S08.53,DENIED
2025-11-11 16:08:58,DROIDCAMFEEDNOV20250408.53,DENIED
2025-11-11 16:08:58,DROIDLAMEEDCHOT2U2S08.53,DENIED
2025-11-11 16:08:58,UROIDLAMFEEDCNOT2U2S08.5424BH0001AA,DENIED
2025-11-11 16:08:58,24BH0001AA,DENIED
2025-11-11 16:08:58,JROIDCAMDEOFEED~NOV-202554PMFEMAA,DENIED
2025-11-11 16:08:59,AAFE,DENIED
2025-11-11 16:08:59,DEONOV-2U2S54PNDCAW,DENIED
2025-11-11 16:08:59,DROIDCAMFEEDNOV20250408.54PM,DENIED
2025-11-11 16:08:59,21BH0001AN,DENIED
2025-11-11 16:08:59,E_AR,DENIED
2025-11-11 16:08:59,213H0001AA,DENIED
2025-11-11 16:09:00,NOV202555PMDENIE,DENIED
2025-11-11 16:09:00,21BH0001AN,DENIED
2025-11-11 16:09:00,202555PMNDENIEE,DENIED
2025-11-11 16:09:00,21BH0001AA,GRANTED
2025-11-11 16:09:00,~NOV-2025CRANTED,DENIED
2025-11-11 16:09:00,21BH0001AA,GRANTED
2025-11-11 16:09:00,21BH0001AA,GRANTED
2025-11-11 16:09:00,21BH0001AA,GRANTED
2025-11-11 16:09:01,21BH0001AA,GRANTED
2025-11-11 16:09:01,21BH0001AA,GRANTED
2025-11-11 16:09:01,21BH0001AL,DENIED
2025-11-11 16:09:01,~NOV-202557PMDELIED,DENIED
2025-11-11 16:09:01,21BH0001AL,DENIED
2025-11-11 16:09:01,21BH0001A,DENIED
2025-11-11 16:09:01,~NOV-20250408.57DENIEL,DENIED
2025-11-11 16:09:01,21BHO001A,DENIED
2025-11-11 16:09:01,NOV-202504:08DENIE,DENIED
2025-11-11 16:09:02,20250408.59MHOV,DENIED
2025-11-11 16:09:02,21BHO001AH,DENIED
2025-11-11 16:09:02,21BHOQ01AV,DENIED
2025-11-11 16:09:02,NOV202559PMDENICD,DENIED
2025-11-11 16:09:02,21BH0001AA,GRANTED
2025-11-11 16:09:02,~NOV-20250408.59AAGRANTED,DENIED
2025-11-11 16:09:02,21BH0001AA,GRANTED
2025-11-11 16:09:02,~NOV-202504:0859PMAAGRANTED,DENIED
2025-11-11 16:09:02,FEED1-NOV-20250408.59,DENIED
2025-11-11 16:09:03,21BH0001AA,GRANTED
2025-11-11 16:09:03,FEED1-NOV-20250408.59,DENIED
2025-11-11 16:09:03,21BH0001AA,GRANTED
2025-11-11 16:09:03,DEOFEED~NOV-202559PM,DENIED
2025-11-11 16:09:03,1BH0001AA,DENIED
2025-11-11 16:09:03,DEOFEED1-NOV-202559PMOOIAADENIED,DENIED
2025-11-11 16:09:03,FEED~NOV-202559PM,DENIED
2025-11-11 16:09:03,1E7,DENIED
2025-11-11 16:09:03,BHUA,DENIED
2025-11-11 16:09:03,DEOFEED11-NOV-202559PMJADENIED,DENIED
2025-11-11 16:09:04,VIDEOFEED~NOV-2025,DENIED
2025-11-11 16:09:04,BH(M//,DENIED
2025-11-11 16:09:04,BH0001AA,DENIED
2025-11-11 16:09:04,DEOFEED~HOUE202500PMOOOIAADENIED,DENIED
2025-11-11 16:09:04,BH000|AA,DENIED
2025-11-11 16:09:04,VIDEOFEED~NOV-202500PMJOQIAADENIED,DENIED
2025-11-11 16:09:04,FEED~NOV-20250409.01,DENIED
2025-11-11 16:09:04,BH70001AA,DENIED
2025-11-11 16:09:04,DEOFEED11-NOV2025,DENIED
2025-11-11 16:09:05,MBHOMAA,DENIED
2025-11-11 16:09:05,"1DE0FEEDTI~NOV""20250409.01",DENIED
2025-11-11 16:09:05,VNIA,DENIED
2025-11-11 16:09:05,T,DENIED
2025-11-11 16:09:05,IDEOFEED~NOV-2025ENIED,DENIED
2025-11-11 16:09:05,21BH0001AA,GRANTED
2025-11-11 16:09:05,FEED1-NOV-202502PMOO1AAGPANTED,DENIED
2025-11-11 16:09:05,FEED11-NOV-202502PM,DENIED
2025-11-11 16:09:05,FEED1-NOV-202502PM,DENIED
2025-11-11 16:09:06,21BH0001AA,GRANTED
2025-11-11 16:09:06,FEED1-NOV-202504,DENIED
2025-11-11 16:09:06,21BH0001AA,GRANTED
2025-11-11 16:09:06,21BH0001AA,GRANTED
2025-11-11 16:09:06,FEED~NOV20250409.02JOO1AARANTED,DENIED
2025-11-11 16:09:06,FEED11-NOV-202504,DENIED
2025-11-11 16:09:06,21BH0001AA,GRANTED
2025-11-11 16:09:06,21BH0001AA,GRANTED
2025-11-11 16:09:06,FEED~HOU202502PIOO1AAGPANTED,DENIED
2025-11-11 16:09:06,21BH0001A4,DENIED
2025-11-11 16:09:06,FEED~HOU202502PMJOO1A4DENILD,DENIED
2025-11-11 16:09:07,21BH0001AF,DENIED
2025-11-11 16:09:07,DROIDCAMFEED~HOU202504090221BHOOOIAFDENIE21BHO001A,DENIED
2025-11-11 16:09:07,21BH0001AA:,DENIED
2025-11-11 16:09:07,21BH0001AA,GRANTED
2025-11-11 16:09:07,21BH0001AA,GRANTED
2025-11-11 16:09:07,FEED~NOV-202502PMJOIACRANTED,DENIED
2025-11-11 16:09:07,HOT2U2S04DOIAACRANTFD21BH0001AA,DENIED
2025-11-11 16:09:07,21BH0001AA,GRANTED
2025-11-11 16:09:08,21BH0001AA,GRANTED
2025-11-11 16:09:08,21BH0001AA,GRANTED
2025-11-11 16:09:08,21BHOOOIAACRAMLED21BH0001AA,DENIED
2025-11-11 16:09:08,21BH0001AF,DENIED
2025-11-11 16:09:08,21BHOOOIAFDLWED21BH0001AF,DENIED
2025-11-11 16:09:08,21BH0001AA,GRANTED
2025-11-11 16:09:08,DROIDCAMVIDEOFEED~HOU20250409.0421BHOOQIAAPANTED21BH0001AA,DENIED
2025-11-11 16:09:08,21BH0001AH,DENIED
2025-11-11 16:09:08,JROIDCAMYIDEOFEEDNOU202521BHOOQIAHENIED21BH0001AH,DENIED
2025-11-11 16:09:09,TI~MOVE202504PM,DENIED
2025-11-11 16:09:09,~NOV-20250409.04,DENIED
2025-11-11 16:09:09,NOV-202504PM,DENIED
2025-11-11 16:09:09,21BH0001AA,GRANTED
2025-11-11 16:09:09,21BH0001AA,GRANTED
2025-11-11 16:09:09,FEED~NOV-20250409.04PMO1ALGRANTED,DENIED
2025-11-11 16:09:09,HOUE20250409.04PM,DENIED
2025-11-11 16:09:09,21BH0001AA,GRANTED
2025-11-11 16:09:09,~NOV-20250404PMGRANTED-,DENIED
2025-11-11 16:09:10,21BH0001AA,GRANTED
2025-11-11 16:09:10,NOV-202509.06PNGRANTEDR,DENIED
2025-11-11 16:09:10,NOU20250409.06PM,DENIED
2025-11-11 16:09:10,21BH0001AA,GRANTED
2025-11-11 16:09:10,NOVT20250409.06PN,DENIED
2025-11-11 16:09:10,21BH0001AA,GRANTED
2025-11-11 16:09:10,21BH0001AA,GRANTED
2025-11-11 16:09:10,NOV202506PMGRANTED,DENIED
2025-11-11 16:09:10,3300001AA,DENIED
2025-11-11 16:09:10,MHUUUIAA,DENIED
2025-11-11 16:09:10,21BHO001AA,DENIED
2025-11-11 16:09:11,21BHOO04AA,DENIED
2025-11-11 16:09:11,21BH0001AA,GRANTED
2025-11-11 16:09:11,21BH0001AA,GRANTED
2025-11-11 16:09:11,21BH0001AA,GRANTED
2025-11-11 16:09:11,21BH0001AA,GRANTED
2025-11-11 16:09:11,21BHO001AA,DENIED
2025-11-11 16:09:11,21BH0001AA,GRANTED
2025-11-11 16:09:12,24310U0IN4,DENIED
2025-11-11 16:09:12,DE0FEEDNOV-2U2SCAM,DENIED
2025-11-11 16:09:12,'IDCAMFEEDNOY2025040909PM,DENIED
2025-11-11 16:09:12,JAMVIDEOFEEDNOV202504.09,DENIED
2025-11-11 16:09:13,JLAMDEOFEED202509PNHOU,DENIED
2025-11-11 16:09:13,DLAMDEOFEED202509PMHOU,DENIED
2025-11-11 16:09:13,JLAMDEOFEED202509PIHOU,DENIED
2025-11-11 16:09:13,DEOFEEDNOV-2U2S10PICAM,DENIED
2025-11-11 16:09:13,DEONOV202S04.09.10CAMEED,DENIED
2025-11-11 16:09:14,DEOEEDNOV202S09.10DCAW,DENIED
2025-11-11 16:09:14,'IDCAMFEED20250409.10PI-NOV,DENIED
2025-11-11 16:09:14,JLAMVIDEOFEEDNOV20250409.10,DENIED
2025-11-11 16:09:14,OIDCAMFEED20250409.10-NOY,DENIED
2025-11-11 16:09:14,OIDLAMDEOFEED2025040910PIHOU,DENIED
2025-11-11 16:09:15,FEEDNOV202S04:09.10DCAWDEO,DENIED
2025-11-11 16:09:15,DEONOV-202S/CAM,DENIED
2025-11-11 16:09:15,IDIAMOV-202S04,DENIED
2025-11-11 16:09:15,OIDCAMNOY202504,DENIED
2025-11-11 16:09:15,IDCAM20250409.11PI,DENIED
2025-11-11 16:09:16,JROIDEOFEEDCHOU2025CAW,DENIED
2025-11-11 16:09:16,UROIDLAMFEEDCHONC2SDEO,DENIED
2025-11-11 16:09:16,DROIDLAMDEOFEEDCNOT202S,DENIED
2025-11-11 16:09:17,FEED2025,DENIED
2025-11-11 16:09:18,UROIDLAMFEED02509.13,DENIED
2025-11-11 16:09:18,FMCHO,DENIED
2025-11-11 16:09:18,AA#SYM/,DENIED
2025-11-11 16:09:18,ZBHA,DENIED
2025-11-11 16:09:18,"""BH(0,",DENIED
2025-11-11 16:09:18,"""BHA6'",DENIED
2025-11-11 16:09:18,WAA,DENIED
2025-11-11 16:09:18,WAA,DENIED
2025-11-11 16:09:18,UROIDCAMREED02S21,DENIED
2025-11-11 16:09:19,"21BHOU|,",DENIED
2025-11-11 16:09:19,21B,DENIED
2025-11-11 16:09:19,21BDENIED,DENIED
2025-11-11 16:09:19,21BH0001AA,GRANTED
2025-11-11 16:09:19,2|D,DENIED
2025-11-11 16:09:20,DROIDCAMFEED,DENIED
2025-11-11 16:09:20,BH0001AA,DENIED
2025-11-11 16:09:20,J001AA,DENIED
2025-11-11 16:09:22,DROIDCAMFEED,DENIED
2025-11-11 16:09:22,DROIDCAMFEED,DENIED
2025-11-11 16:09:22,HOOOAAA,DENIED
2025-11-11 16:09:22,DROIDCAMFEED,DENIED
2025-11-11 16:09:22,DROIDCAMFEED,DENIED
2025-11-11 16:09:22,DROIDCAMFEED,DENIED
2025-11-11 16:09:22,DROIDCAMFEED,DENIED
2025-11-11 16:09:23,DROIDCAMFEED,DENIED
2025-11-11 16:09:23,DROIDCAMFEED,DENIED
2025-11-11 16:09:23,DROIDCAMEEED,DENIED
2025-11-11 16:09:23,DROIDCAMEEED,DENIED
2025-11-11 16:09:23,JEOIDICAMLEEDIDEO,DENIED
2025-11-11 16:09:23,DROIDCAMFEED,DENIED
2025-11-11 16:09:23,3H0001AA,DENIED
2025-11-11 16:09:23,WOIDIAMFEED,DENIED
2025-11-11 16:09:23,DROIDCAMFEED,DENIED
2025-11-11 16:09:23,DROIDCAMFEED,DENIED
2025-11-11 16:09:24,DROIDCAMFEED,DENIED
2025-11-11 16:09:24,DROIDCAMFEED,DENIED
2025-11-11 16:09:24,3H0001AA,DENIED
2025-11-11 16:09:24,DROIDCAMFEED,DENIED
2025-11-11 16:09:24,3H0001AA,DENIED
2025-11-11 16:09:24,JROIDCAMDEOFEED,DENIED
2025-11-11 16:09:24,DROIDCAMYIDECFEED,DENIED
2025-11-11 16:09:24,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:24,DROIDCAMFEED,DENIED
2025-11-11 16:09:24,DROIDCAMFEED,DENIED
2025-11-11 16:09:25,DROIDCAMFEED,DENIED
2025-11-11 16:09:25,DROIDCAMFEED,DENIED
2025-11-11 16:09:25,3H0001AA,DENIED
2025-11-11 16:09:25,DROIDCAMFEED,DENIED
2025-11-11 16:09:25,3H0001AN,DENIED
2025-11-11 16:09:25,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:25,DROIDCAMFEED,DENIED
2025-11-11 16:09:25,BH0001AA,DENIED
2025-11-11 16:09:25,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:25,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:26,3H0001AA,DENIED
2025-11-11 16:09:26,DROIDCAM3DERFEED3HOOOIAA,DENIED
2025-11-11 16:09:26,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:26,BH0001AA,DENIED
2025-11-11 16:09:26,BH0001AA,DENIED
2025-11-11 16:09:26,DROIDCAMFEERBHOOOIAADEO,DENIED
2025-11-11 16:09:26,DAM,DENIED
2025-11-11 16:09:26,FAH000|AA,DENIED
2025-11-11 16:09:26,BROIDCAMFEED,DENIED
2025-11-11 16:09:27,UROIDIAMFEED,DENIED
2025-11-11 16:09:27,Z1BHOL,DENIED
2025-11-11 16:09:27,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:27,UROIDCAMTES,DENIED
2025-11-11 16:09:27,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:27,21BH0001AA,GRANTED
2025-11-11 16:09:27,UROIDIAMFEED,DENIED
2025-11-11 16:09:27,21BH0001AA,GRANTED
2025-11-11 16:09:28,UROIDCAMFEED,DENIED
2025-11-11 16:09:28,24BH0001AA,DENIED
2025-11-11 16:09:28,UROIDLAMFEED,DENIED
2025-11-11 16:09:28,21BH0001AA,GRANTED
2025-11-11 16:09:28,DROIDCAMVIDEOFEED~HOV,DENIED
2025-11-11 16:09:28,21BH0001AA,GRANTED
2025-11-11 16:09:28,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:28,21BH0004AA,DENIED
2025-11-11 16:09:28,UROIDLAMFEED,DENIED
2025-11-11 16:09:28,21BH0001AA,GRANTED
2025-11-11 16:09:28,DROIDCAM4DECFEED,DENIED
2025-11-11 16:09:28,21BH0001AA,GRANTED
2025-11-11 16:09:29,DROIDCAM4JDECFEED,DENIED
2025-11-11 16:09:29,21BH0001AA,GRANTED
2025-11-11 16:09:29,21BH0001AA,GRANTED
2025-11-11 16:09:29,JROIDEOFEED21BH000CAM,DENIED
2025-11-11 16:09:29,DROIDIAMFEED,DENIED
2025-11-11 16:09:29,24BH0001AA,DENIED
2025-11-11 16:09:29,DROIDCAMFEED,DENIED
2025-11-11 16:09:29,21BH0001AA,GRANTED
2025-11-11 16:09:29,VRO1DCAMVIDEOFEED,DENIED
2025-11-11 16:09:29,21BH0001AA,GRANTED
2025-11-11 16:09:29,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:30,21BH0001AA,GRANTED
2025-11-11 16:09:30,DROIDCAMFEED,DENIED
2025-11-11 16:09:30,21BH0001AA,GRANTED
2025-11-11 16:09:30,JRO1DCAMVIDEOFEED,DENIED
2025-11-11 16:09:30,24BH0001AA,DENIED
2025-11-11 16:09:30,JROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:30,21BH0001AA,GRANTED
2025-11-11 16:09:30,JROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:30,24BH0001AA,DENIED
2025-11-11 16:09:30,DROIDCAMFEED,DENIED
2025-11-11 16:09:30,24BH0001AA,DENIED
2025-11-11 16:09:30,JRO1DCAMVIDEO7EE0,DENIED
2025-11-11 16:09:30,24BH0001AA,DENIED
2025-11-11 16:09:31,JROIDLAMDEOFEEE,DENIED
2025-11-11 16:09:31,21BH0001AA,GRANTED
2025-11-11 16:09:31,DROIDCAMFEED,DENIED
2025-11-11 16:09:31,21BH0001AA,GRANTED
2025-11-11 16:09:31,21BH0001AA,GRANTED
2025-11-11 16:09:31,DROIDCAMVIDEOFEED21BF000,DENIED
2025-11-11 16:09:31,DROIDCAMFEED,DENIED
2025-11-11 16:09:31,21BH0001AA,GRANTED
2025-11-11 16:09:31,VRO1DCAMADEOFEED,DENIED
2025-11-11 16:09:31,21BH0001AA,GRANTED
2025-11-11 16:09:31,JROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:31,21BH0001AA,GRANTED
2025-11-11 16:09:32,DROIDCAMADEOFEED,DENIED
2025-11-11 16:09:32,21BH0001AA,GRANTED
2025-11-11 16:09:32,21BH0001AA,GRANTED
2025-11-11 16:09:32,JROIDCAMVIDEOFEED21BFI00O,DENIED
2025-11-11 16:09:32,DROIDCAMFEED,DENIED
2025-11-11 16:09:32,24BH0001AA,DENIED
2025-11-11 16:09:32,JROIDCAMDEOFEED,DENIED
2025-11-11 16:09:32,24BH0001AA,DENIED
2025-11-11 16:09:32,DROIDCAMFEED,DENIED
2025-11-11 16:09:32,21BH0001AA,GRANTED
2025-11-11 16:09:32,JROIDCAMVIDEOFEE0,DENIED
2025-11-11 16:09:32,DROIDCAMFEED,DENIED
2025-11-11 16:09:32,21BH0001AA,GRANTED
2025-11-11 16:09:33,DROIDCAMA]DEOFEED,DENIED
2025-11-11 16:09:33,DROIDCAMFEED,DENIED
2025-11-11 16:09:33,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:33,24BH0001AA,DENIED
2025-11-11 16:09:33,DROIDCAMAIDEOFEED,DENIED
2025-11-11 16:09:33,21BH0001AA,GRANTED
2025-11-11 16:09:33,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:33,21BH0001AA,GRANTED
2025-11-11 16:09:33,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:33,24BH0001AA,DENIED
2025-11-11 16:09:33,DROIDCAMFEED,DENIED
2025-11-11 16:09:34,24BH0001AA,DENIED
2025-11-11 16:09:34,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:34,24BH0001AA,DENIED
2025-11-11 16:09:34,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:34,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:34,21BH0001AA,GRANTED
2025-11-11 16:09:34,DROIDCAMA]DECFEED,DENIED
2025-11-11 16:09:34,24BH0001AA,DENIED
2025-11-11 16:09:34,DROIDCAMFEED,DENIED
2025-11-11 16:09:34,24BH0001AA,DENIED
2025-11-11 16:09:34,DROIDCAMVIDEOFEED,DENIED
2025-11-11 16:09:34,21BH0001A},DENIED
2025-11-11 16:09:35,DROIDCAMA1DEEFEED,DENIED
2025-11-11 16:09:35,21BH0001AF,DENIED
2025-11-11 16:09:35,DROIDCAM,DENIED
2025-11-11 16:09:35,21BH0001A},DENIED
2025-11-11 16:09:35,DROIDCAMFEED,DENIED
2025-11-11 16:09:35,21BH0001AA,GRANTED
